"","year","season","SUBLOCATION","rainfall","noaa","modis","znoaa","zrain","zmodis","zlnoaa","zlrain","zlmodis","stock_beginning","loss","mortality_rate","payouts","capital","capital_ins","hist"
"119",2012,"LRLD","SOUTH HORR",0.923992128855695,0.1806788812424,0.260673300481481,-0.489323340667285,0.184943499786378,0.729443060518669,-0.467764874406533,0.35574815932244,0.760155213233747,4.93829786492155,0.41063829669927,0.0831538128990106,0,4584.23093550495,4456.73589569772,4584.23093550495
"120",2012,"LRLD","TURBI",0.903712165279988,0.190066779021689,0.219217321148148,0.278540767526476,0.107875362110877,0.377886614600457,0.382772709119878,0.264761583116609,0.471167765162798,23.2488372048666,0.83255814345077,0.0358107433982329,0,4820.94628300884,4693.45124320161,4820.94628300884
"121",2012,"SRSD","BUBISA",2.68465628009664,0.2609663285748,0.304222822263158,1.32676501021519,2.0123800907165,1.92205467609446,1.36344483850273,1.95424370543224,1.86925397950435,18.6480000094573,0.493333332836628,0.026455026414974,0,4867.72486792513,4740.2298281179,4867.72486792513
"122",2012,"SRSD","DAKABARICHA",6.15894867281081,0.534533659334939,0.576459703294118,0.811427154495317,2.32972480079738,1.14918906718266,0.788181414759047,2.1284880075309,1.06053410026612,4.53589745247975,0.546153850089281,0.120407010037386,0,4397.96494981307,4270.46991000585,4397.96494981307
"123",2012,"SRSD","DIRIB GOMBO",4.64195017029254,0.461244314935201,0.485614997842105,1.23300753512081,1.85111978682916,1.21634657447498,1.19550565922646,1.85791563173604,1.13509963585443,2.67319587049718,0.201030927758241,0.0752024683177639,0,4623.98765841118,4496.49261860395,4623.98765841118
"124",2012,"SRSD","EL GADE",1.5960046635227,0.226702846496241,0.227353463842105,2.71813994797853,2.91771117959808,3.24040687895165,1.92803480517608,2.23106266235563,3.04124309277637,15.4333332297849,0.42549020168828,0.0275695596896155,0,4862.15220155192,4734.6571617447,4862.15220155192
"125",2012,"SRSD","ILLAUT",1.08180207867778,0.219708341572486,0.24700417,1.10751012919137,1.14837370504301,2.4013150842954,1.08941292889889,1.26911509026696,2.33525539762954,15.1578947870355,0.79736840822979,0.0526041656465235,0,4736.97917176738,4609.48413196016,4736.97917176738
"126",2012,"SRSD","KALACHA",1.56000481757944,0.212232307192398,0.186147618684211,2.44683217792302,2.98335273776084,3.52030453400587,1.78070341315999,2.25434884119756,3.36710344456464,11.9813726090041,0.510784318561063,0.0426315360710179,0,4786.84231964491,4659.34727983768,4786.84231964491
"127",2012,"SRSD","KARARE",5.6897778041114,0.435707405600081,0.467467629684211,0.921395575652648,2.72016041017751,1.00893362868923,0.894048105112829,2.35710917067889,0.977133364227575,9.60555552318692,0.824074068417152,0.0857914012810517,0,4571.04299359474,4443.54795378751,4571.04299359474
"128",2012,"SRSD","KARGI",1.34236382109881,0.212207755897686,0.235474855157895,1.34938441250847,2.36436828585703,2.23463857772928,1.21965661164592,2.02933372753654,2.18379622746729,19.0059405369039,2.43663367208573,0.128203793301074,0,4358.98103349463,4231.4859936874,4358.98103349463
"129",2012,"SRSD","LOGOLOGO",1.13694029566372,0.22787255842677,0.273235761789474,0.550919834336128,0.738436381072508,1.40240678407861,0.690525507029678,0.967841803315348,1.42532602490745,9.11739130609709,0.676086962061084,0.0741535532876562,0,4629.23223356172,4501.73719375449,4629.23223356172
"130",2012,"SRSD","LOIYANGALANI",1.40558161803813,0.219688054338196,0.186695536105263,1.90839905213981,3.4986251416229,2.34157515319688,1.31320282150368,2.79840725143206,2.20061813255037,9.61484380898764,1.27109374589054,0.13220118507826,0,4338.9940746087,4211.49903480147,4338.9940746087
"131",2012,"SRSD","LONTOLIO",1.27741581021186,0.24835051790254,0.324053969105263,0.649280407690044,0.988817518668035,2.12764667561148,0.731059285564915,1.17365146807106,2.03294475135886,7.96333332459132,0.506666669001182,0.0636249480398567,0,4681.87525980072,4554.38021999349,4681.87525980072
"132",2012,"SRSD","NGURUNIT",1.62756890547029,0.28470507165534,0.346914695684211,1.16384652257808,1.1748806377553,1.76167216150145,1.20076898967075,1.3014775478666,1.70070180115201,19.0390245521941,1.34634146203355,0.07071483406845,0,4646.42582965775,4518.93078985052,4646.42582965775
"133",2012,"SRSD","SAGANTE",4.74889838973986,0.431009807845633,0.490918038722222,0.906052076072933,1.83880462296296,1.19144147301715,0.903432208901249,1.85647508211828,1.11607418439286,4.60000009660919,0.123333333681027,0.0268115937153871,0,4865.94203142306,4738.44699161584,4865.94203142306
"134",2012,"SRSD","SOUTH HORR",1.78384956745783,0.24657245532384,0.305385367894737,1.19790114464648,2.31412373380254,1.6159225348936,1.19888090183836,2.02672535282427,1.59484192120206,5.83404257164357,0.482978721882435,0.0827862868587827,0,4586.06856570609,4458.57352589886,4586.06856570609
"135",2012,"SRSD","TURBI",2.6961776759172,0.266858050926652,0.296771865947368,1.60140941833486,2.42305498634033,2.34727635365417,1.66605974190774,2.1422232575001,2.19217975536413,20.2209303434505,0.765116270718186,0.037837837217317,0,4810.81081391341,4683.31577410619,4810.81081391341
"136",2013,"LRLD","BUBISA",1.5149282851579,0.235916005331214,0.268154932444444,1.40035677802051,1.95684967185379,1.3119269500208,1.41685070972644,1.44063354559304,1.3719392103138,21.6600000874201,0.70666666050752,0.0326254227911081,0,4836.87288604446,4709.37784623723,4836.87288604446
"137",2013,"LRLD","DAKABARICHA",3.16125276837508,0.464007804923781,0.46974852016,0.593071668185792,1.51386161619861,0.764878392670867,0.580164816800357,1.19915589138982,0.761860583554537,3.74358976250276,0.187179487867233,0.0499999999311076,0,4750.00000034446,4622.50496053724,4750.00000034446
"138",2013,"LRLD","DIRIB GOMBO",2.43323266748392,0.374511309752312,0.413674457,0.907012345782276,1.52583768424162,1.24287418882548,0.928438759916045,1.21851221287077,1.16518214754564,3.08556703309116,0.22989690649448,0.0745071826438872,0,4627.46408678056,4499.96904697334,4627.46408678056
"139",2013,"LRLD","EL GADE",0.92688285991323,0.139265105526454,0.160006300481481,-0.0822668246642887,1.87503426330216,0.0705950274781911,-0.0248477602037079,1.44588168329635,0.140882151622526,16.5764706032533,0.70196079141369,0.0423468184642346,0,4788.26590767883,4660.7708678716,4788.26590767883
"140",2013,"LRLD","ILLAUT",1.00504905677416,0.182917393189069,0.212242623074074,0.20248091539715,1.91283321877414,0.976390173834165,0.25443204664226,1.55262592218134,1.02174426709622,17.7552629552389,1.33947369613146,0.0754409382450866,0,4622.79530877457,4495.30026896734,4622.79530877457
"141",2013,"LRLD","KALACHA",0.926774416673847,0.139634684713383,0.138149754407407,0.342667684211829,2.06376122429877,0.227892759121731,0.417269676195103,1.5176432480587,0.295219839955921,12.7686274598042,0.686274507977799,0.0537469285667703,0,4731.26535716615,4603.77031735892,4731.26535716615
"142",2013,"LRLD","KARARE",2.76113215119699,0.411929326521679,0.432383677740741,1.40108952369986,1.40902630670578,1.24648112483699,1.28120803570958,1.1302429052997,1.15400161099225,10.0962962396443,0.470370371032644,0.0465884082507088,0,4767.05795874646,4639.56291893923,4767.05795874646
"143",2013,"LRLD","KARGI",0.901499987216784,0.179993980805342,0.178702095,0.556734222511409,1.74404525985913,0.163558591163241,0.632593629603262,1.39304250182738,0.215598248253502,19.8108911126262,1.62673268268014,0.0821130495055502,0,4589.43475247225,4461.93971266502,4589.43475247225
"144",2013,"LRLD","LOGOLOGO",1.1602711619666,0.182955165647711,0.199744797192308,-0.0293511500666332,1.48437580181654,-0.144508268105634,0.0419761627696969,1.25719217192787,-0.0900262051373255,9.98913045292315,0.778260882134023,0.0779107736956501,0,4610.44613152175,4482.95109171452,4610.44613152175
"145",2013,"LRLD","LOIYANGALANI",0.883760158671683,0.178542038415786,0.152993155592593,0.954799987703722,0.963270243038708,0.440823143988168,0.955976884253391,0.986433656997525,0.483680676850428,9.69689924801274,1.13178294510111,0.116715964160714,0,4416.42017919643,4288.9251393892,4416.42017919643
"146",2013,"LRLD","LONTOLIO",1.2339947099649,0.183658001553031,0.232125497259259,-0.521965256967108,1.95319575714425,0.136822624727943,-0.506958836043552,1.54572089633524,0.185971972819259,9.50666671792666,0.816666678587596,0.0859046291217523,0,4570.47685439124,4442.98181458401,4570.47685439124
"147",2013,"LRLD","NGURUNIT",1.40655613533858,0.214404641057817,0.284317095333333,0.187231864564136,2.08684512690535,0.649778392971107,0.247402028172384,1.65210930620646,0.69731135282452,20.0951218794032,1.82439025327927,0.0907877177470222,0,4546.06141126489,4418.56637145766,4546.06141126489
